message_id,message_text
617,Еще спрашивали что на полу? Кварц винил плитка
616,
615,
614,
613,
612,
611,
610,
609,
608,
607,"Готовлюсь к рассказу о новом потоке онлайн курса «Работа со сложными стопами».

Сейчас делала коллажи для незьзяграмма из отработок последнего потока и просто снова погрузилась в рабочую атмосферу.

Посмотрите что творят? Какие работы! Какой уровень сложности!!!!

Я в невероятном восторге конечно. 

У меня постоянно спрашивают про курс подологии. Вот это подология, мои дорогие. Вернее часть ее. Но огромная - по работе с кожей.

За 3 месяца детально разбираем кожу, ее патологии и варианты получения ремиссии или положительной динамики. 

Кайф же?!"
606,"На очный базовый курс в 18-23 марта осталось последнее место. 

Программа и запись тут: [https://lovepodology.ru/ap_base](https://lovepodology.ru/ap_base)


Этот курс веду полностью я. И мне помогают мои инструкторы. Чем дальше, тем меньше дней я буду на базовых курсах.
Так что кто хотел лично ко мне приходите.

Но!!!! День постановки руки и разбора техники очень долго будет моим днем базового курса."
605,
604,
603,
602,
601,
600,
599,"Всем привет!

У меня тут небольшие переделки в учебном центре. На публикации вообще времени нет.
А вот мыслей вагон, на самом деле, чтобы поделиться.

У меня наконец дошли руки до санитарной комнаты (зоны стерилизации в отдельном помещении). По СанПин можно совмещать эту зону с рабочим пространством. Мы так и делали.
Но помещение то у меня  свободное есть, а времени все нет. И вот я решила, что невозможно вечно откладывать.
У меня обычно от принятия решения до действия проходит секунды 3, иногда 5.

Поэтому началось всё банально. Я решила разобрать один шкаф… а дальше ничего не помню 😁
Вот я уже стою и перекрашиваю витрину. В комнате разбирают подиум от прошлых арендаторов. 

И знаете что я думаю?
Что учебный центр это то место, где все должно быть сделано по стандартам. Чтобы каждый мастер мог придти и увидеть хорошее оборудование, аппараты, организацию пространства, инструменты.  То, к чему нужно стремиться в работе. Что-то вроде эталона, планки. Попробовать работать на удобном кресле, на проф аппарате. 
А не сидеть в позе «креветки» и дышать пылью. 

Это не новая мысль. Я всегда так думала. Поэтому в моем учебном классе:
 ⁃ кресла с 3-мя моторами
 ⁃ аппараты с пылесосом 
 ⁃ огромное разнообразие инструментов для разных видов обработки 
 ⁃ проф. препараты для ухода и обработки 
И так далее. 

Теперь хочу зону дезинфекции и стерилизации перенести в отдельное помещение для еще большего удобства.  

Вообще содержание оффлайн школы - это очень затратное дело. Понимаю почему многие закрылись. Но вот не понимаю, когда открылись, а на оборудовании сэкономили. И потом мастера так ведь и работают.

А для меня школа - это то место, где обязаны показать как должно быть. Особенно на базовых курсах, когда у человека только формируется представление о профессии. 

И это не всегда супер дорогое оборудование. Просто оно должно не наносить вред здоровью мастера и помогать в работе. А если не заработал на оборудование, то не фиг открывать школу  (и тут сейчас чувствую полетит 💩)

Но как есть! 😁"
598,
597,"**РАСПИСАНИЕ КУРСОВ ФЕВРАЛЬ-МАРТ

**[❗️](https://lovepodology.ru/)[❗️](https://lovepodology.ru/)[❗️](https://lovepodology.ru/)[Программы и цены можно посмотреть на сайте: lovepodology.ru](https://lovepodology.ru/)__ __


🌨️ **ФЕВРАЛЬ**

**19.02** Онлайн курс «Титановая  нить + консервативные методы работы с вросшим ногтем» 
[https://lovepodology.ru/tn](https://lovepodology.ru/tn)

**23.02** Подошвенные бородавки (❗️1 место)

**27.02** Ортониксия. Первая ступень. Титановая нить 

🌦️ **МАРТ**

**05.03** Титановая нить + Light system (2 в 1) (❗️1 место)

**14.03** Подотейпирование

**18-23.03** БАЗОВЫЙ КУРС  «Введение в подологию. Современный аппаратный педикюр» (❗️2 места) 

**27.03** Подошвенные бородавки 

**30.03** Семинар KART педикюр


🏅По окончанию всех курсов (кроме семинара по kart) выдаются документы установленного образца (официальные дипломы)

🔥Все расходные материалы и инструменты предоставляются на время обучения. 

❗️**ЗАПИСЬ НА ОЧНЫЕ КУРСЫ:**
👉🏻по телефону +7(929)699-65-35 (WhatsApp, Viber, Telegram)

📍__Очные курсы проходят по адресу: Санкт-Петербург, ул. Фурштатская, д.13__"
596,"Обожаю этот процесс!!! До сих пор сама подписываю все дипломы.
Никому не делегирую. Так что все ваши дипломы проходят через мои руки ❤️❤️❤️"
595,"**Много вопросов про базовый курс!!!**

У нас база **не эстетическая**. Я в первую очередь обучаю делать педикюр - то есть грамотную обработку. Но и эстетика тоже есть. Потому что на начальных этапах мастер все таки должен быть более универсальным и не ограничивать себя.

1️⃣Вы еще сами не знаете что вам больше нравится. Поймете это только в процессе. А качество обработки должно быть на хорошем уровне.

2️⃣Проще наработать базу клиентов, особенно на начальных этапах.

3️⃣Рекламу и упор в соц сетях можно давать по выбранному направлению, а вот уметь по факту нужно качественно выполнять педикюр простой и сложный.

**Большое заблуждение полагать, что если мастер круто выполняет обработку сложных стоп, то и простую гигиену сделает качественно. **Постоянно на курсах вижу работающих подологов, которые до конца не могут обработкой подготовить ноготь к установке коррекционной системы. 

Так что все начинается с педикюра. А как вы потом его назовете это уже вопрос маркетинга и вашего позиционирования ❤️❤️❤️

Итак, про базовый курс!

**«Введение в подологию. Современный аппаратный педикюр»**

🗓️Даты: 18-23 марта 
6 дней очно 
+ 4 месяца онлайн сопровождения (доступ к видео онлайн курса)

Стоимость: 62000 рублей (и дальше она будет только расти) 

*возможна оплата в рассрочку без процентов от банка 

Программа и запись на сайте: 
https://lovepodology.ru/ap_base

🏆**После курса: свидетельство о профессии с присвоением квалификации**"
594,Без лишних слов ❤️
593,"Осталось 5 дней до конца регистрации на обновленный онлайн курс «Подошвенные бородавки + Кожный рог»

Старт обучения 30 января
Доступ 60 дней

Регистрация по ссылке: [https://lovepodology.ru/borodavki](https://lovepodology.ru/borodavki)"
592,"Всех благодарю за ваши комментарии. Приятно осозновать, что мы с вами думаем в одном направлении ❤️

Итак. На тот момент я еще работала в составе школы Перис Нейл. Мы одними из первых запустили свои онлайн курсы по разным темам. Тогда это не были базовые курсы - это были повышения квалификации. Вели мы их в Periscope, я даже не знаю существует сейчас эта площадка или нет?! 🙈

Ох сколько я поймала хейта от коллег. Нас всех буквально закыдывали тухлыми помидорами и говорили, что онлайн вообще не эффективный формат. Но я первая начала выводить  элементы подологии в онлайн.
Меня на тот момент исключили из всех подологических групп и чатов, сказав мне, что я продалась за деньги и большинство подологов просто перестали со мной общаться. Примерно через год почти все, кто кидал в меня 💩 сняли свои онлайны и продают их. 

Но я всегда четко знала, что и зачем я делаю. И эффективность подтверждалась динамиками и работами учеников.
Я уже тогда хорошо разбиралась в методологии, поэтому проблема была в том, что другие просто не понимали как систематизировать информацию и нормально отснять курс.

Чем хорош онлайн формат? Можно вложить хорошую теоретическую базу по теме, раскрыть ее полностью и со всех сторон. И показать на видео множество разных вариантов работы.

Какие минусы? Если нет отбора, то непонятна квалификация купившего курс и его готовность к восприятию сложных тем. Большая ответственность ложится на плечи инструктора. Не все можно давать онлайн. И большая ответственность на самого мастера. Здесь нужна дисциплина и самоорганизация. 

Потом случилась пандемия и постепенно все перешло в онлайн. Люди поняли, что хороший грамотно построенный курс может быть эффективным и в онлайн формате. Дело в методологии.

Но вернемся к базовому курсу с нуля. 

Сейчас, когда у меня уже своя школа я могу использовать весь свой опыт в преподавании и сделать тот формат, который считаю наиболее эффективным. 
Методом проб и ошибок я пришла к тому, что самое эффективное (и это вы уже читали в комментариях от моих учеников разного времени) это онлайн + практические отработки.

Наша профессия прикладная! Мы обязаны отработать все на практике. Поэтому для новичков базовые курсы без отработки я не приемлю. 

В очном базовом курсе 6 дней тоже заложен формат работы онлайн для закрепления изученного материала в течение 4-х месяцев после курса. 

Этот курс будет совмещать в себе мощную очную базу с практикой и такую же мощную поддержку после курса. Чтобы все то, что не успело уложиться в головах, не успело законспектироваться, услышаться спокойно уложилось и выстроилось позднее.

Единственное условие. После обучения надо начинать практиковать!"
591,
590,
589,
588,"Сегодня хочу поднять тему базового обучения. У меня в этом богатый опыт.

Я начинала работать как инструктор в подологической школе «Наутилус». Там была мощная база 5 дней. Но после года работы я поняла, что человеку с нуля очень сложно уложить эти все знания в своей голове и понять ценность полученного материала.
Мастерам маникюра было попроще, так как у них не отключается мозг при виде аппарата и фрез. А еще когда это все надо делать сразу на живом человеке 😁 из мозга учеников улетает вся информация, полученная 10 минут назад на теории. 

Поэтому по факту мы получали приобретенный навык, но полное отсутствие теории. Ибо все внимание ученика было сконцентрировано на том, чтобы не порезать человека. 

Потом 5-дневные курсы стали терять популярность потому что на смену им пришла супер эстетика за 3 дня. Ну и конечно чтобы продавалась лучше эстетика туда запихивали поверхностно все возможные темы.
Такие курсы я тоже вела около 2-х уже в составе школы «Пэрис нейл». Не могу сказать, что они были плохие. Нет! Но!!!! Я реально впихивала материал, потому что понимала без теории не будет нормального результата.
Но руку мы ставили и за 3 дня. Хотя здесь надо отметить, что большую часть учеников все таки составляли мастера маникюра, которые уже неплохо были прокачаны в маникюре. Поэтому педикюр для них был не нулевой точкой. С учениками без опыта работы в бьюти было совсем не так. Им было реально тяжело за 
3 дня даже освоить навык. Я это видела, но такова была политика школы и индустрии.

Далее пришло онлайн обучение. А потом и уже моя собственная школа.

Но об этом я напишу чуть позже. А пока хочу спросить что вы думаете об обучении с нуля за 3 дня? Или на 5? Или онлайн? 
Какой формат вам ближе? Уже исходя из своего опыта."
587,"Титановой нити нет, вы правы. Но ее нет потому что она относится к наклеиваемым системам. А это совсем другой принцип работы системы. Все наклеиваемые системы работают за счет физических свойств материала.

А вот крючки это совсем другая история. Здесь работает принцип рычага и мастер может полностью контролировать участок на который оказывается воздействие, точку опоры и силу натяжения. Система как влитая изготавливается под конкретный ноготь с деформацией, учитывая каждый изгиб. 

Сложность заключается не столько в изготовлении самой скобы, а именно в ее расположении под конкретную деформацию и активации силы натяжения. 

Информацию об отличиях систем  и их обзор я даю на каждом курсе по ортониксии. Просто мастера без опыта в ортониксии не всегда могут понять эти отличия. 

Сложная ортониксия вам нужна только тогда, когда вы поняли как работают наклеиваемые системы, получили опыт, положительные динамики, увидели на практике разные типы деформаций и поняли, что на определенные виды деформаций титановая нить не может сработать. 

Вроде всё что хотела написала 🤗"
586,
585,"А вы любите сложную ортониксию?

Последние несколько месяцев я реально разрываюсь между личной работой с инструкторами и обучением мастеров. 
Я обожаю процесс обучения. И наконец нашла способ все совместить. Поэтому теперь почти на всех курсах со мной будут работать мои инструкторы.

Они стажируются, а вы получаете повышенное внимание и опыт сразу от нескольких практикующих инструкторов.

Но в этом тексте речь про систему 3ТО. 

Ближайший курс 12 апреля. Осталось 1 место. 

Есть возможность открыть дополнительную дату на 13.04. 

Стоимость 18.000 рублей

Инструкторы: 
▪️ Карина Шурыгина
▪️ Кристина Десяткина"
584,"Контакты LSN для самых внимательных ❤️

https://lcnprof.ru/katalog-tovarov/uf-geli/uf-geli-dlya-pedikyura/

На фото в сообщении даже скидочку для вас представители делают."
583,
582,
581,Фото из чата нашего канала. И ответ на вопрос как можно помочь клиенту и почему так происходит!
580,"К сожалению к аудио я не могу добавить фото. Поэтому фото прикрепляю ниже.

**Такие явления часто сопровождают краевую резекцию ногтя как осложнения. Но здесь, увы, не наша компетенция. Повторная хирургия неизбежна.

**К концу аудио я узнаю кто слушает до конца))) пишите в комментариях ниже ваши ответы, чтобы я понимала нужно публиковать или нет)"
579,"**РАСПИСАНИЕ КУРСОВ ЯНВАРЬ-МАРТ

**[❗️](https://lovepodology.ru/)[❗️](https://lovepodology.ru/)[❗️](https://lovepodology.ru/)[Программы и цены можно посмотреть на сайте: lovepodology.ru](https://lovepodology.ru/)__ __

🎄**ЯНВАРЬ**

**30.01** Онлайн курс «Подошвенные бородавки + Кожный рог»
[https://lovepodology.ru/borodavki](https://lovepodology.ru/borodavki)

🌨️ **ФЕВРАЛЬ**

**09.02** Коррекционная система «Light system» 

**14.02** Сложные стопы. SMART(подологичекий подход к дискам) 

**19.02** Онлайн курс «Титановая  нить + консервативные методы работы с вросшим ногтем» 
[https://lovepodology.ru/tn](https://lovepodology.ru/tn)

**23.02** Подошвенные бородавки 

**27.02** Ортониксия. Первая ступень. Титановая нить 

🌦️ **МАРТ**

**05.03** Титановая нить + Light system (2 в 1) 

**14.03** Подотейпирование

**18-23.03** БАЗОВЫЙ КУРС  «Введение в подологию. Современный аппаратный педикюр»

**27.03** Подошвенные бородавки 

**30.03** Семинар KART педикюр

**12.04** Сложная ортониксия. Скоба 3ТО


🏅По окончанию всех курсов (кроме семинара по kart) выдаются документы установленного образца (официальные дипломы)

🔥Все расходные материалы и инструменты предоставляются на время обучения. 

❗️**ЗАПИСЬ НА ОЧНЫЕ КУРСЫ:**
👉🏻по телефону +7(929)699-65-35 (WhatsApp, Viber, Telegram)

📍__Очные курсы проходят по адресу: Санкт-Петербург, ул. Фурштатская, д.13__"
578,"Если вы еще не были на моем онлайн-курсе по «Подошвенным бородавкам» регистрация по ссылке:

[https://lovepodology.ru/borodavki](https://lovepodology.ru/borodavki)

Старт обучения 30 января"
577,"❗️**Информация для всех участников прошлых потоков онлайн курса по подошвенным бородавкам. **

В прошлый раз я делала бесплатный доступ к прямому эфиру для всех участников прошлых потоков онлайн курса «Подошвенные бородавки».

И я снова обновила информацию 🤷‍♀️ отсюда много вопросов администратору можно ли получить доступ к новым лекциям по кожному рогу от дерматолога-онколога.

Да, можно!!!!!

Завтра всем участникам прошлых потоков уйдет письмо приглашение 😊

Также ссылку скину в чаты поддержки! 

**Важно! У вас должен быть сертификат о прохождении курса. Это значит, что вы прошли тест.**"
576,"**Про сотрудничество с врачами **👆🏻👆🏻👆🏻

Пыталась записать кратко, но не получилось 😅

Поэтому ставьте ускорение на 1,5))) я уже давно все голосовые слушаю на ускоренном формате воспроизведения 

Комментарии пишите под постом. 😊"
575,
573,
572,
571,
570,
569,
568,
567,
566,
565,
564,"Про кожный рог. Продублирую истории.

Ну и короткий текст. Много вопросов часто ли встречается? Нет, не часто по статистике. Но! Много очень нетипичных проявлений бородавок на стопах. С измененной клинической картиной. Поэтому важно при любом случае иметь информацию о том, что должно насторожить. Чем больше информации у вас, тем меньше рисков причинить вред по неосторожности (читай незнанию) вашему клиенту.

Кожный рог считается доброкачественным, но требует особого наблюдения. Потому что клетки в очаге имеют тенденцию к малигнизации. И по новой классификации это уже предрак кожи. 

Я предпочитаю все нестандартные случаи обсуждать с дерматологом, либо направляю к дерматологу. Сейчас много специалистов консультируют онлайн. Для маленьких городов это хороший способ. Иногда бывает ближайший дерматолог за 60-100 км. И часто знания он свои не освежает и про редкие кожные болезни знает мало. Так как практики нет.

Поэтому онлайн консультации хороши для регионов, где есть проблемы с квалификацией врачей. В больших городах все таки лучше отправлять клиента на очный осмотр к дерматологу. 

На фото собрала чуть больше информации. Кому интересно изучайте 🤗"
563,"Похоже и тут  промах. Из того, что тут написано видимо голосовать могут только те у кого есть премиум.

Вот как надо продавать оказывается 😅

Если у вас премиум и есть возможность проголосовать буду очень благодарна!!! И еще момент. Один человек может проголосовать целых 3 раза. Очень на вас надеюсь 🤞🏻🤞🏻🤞🏻"
562,"Дорогие, привет!!!

Тут такое дело… я решила, что истории тоже было бы интересно публиковать, потому что не всегда удается собрать все в посты. 

Ну и протестировала этот формат на своем аккаунте. Но!!! Я не учла, что никто эти истории из вас не увидит, кроме бесконечного списка моих друзей. 

А все почему? Правильно!!! Потому что в личке я ни с кем не общаюсь, кроме друзей 😂 
В общем итоги таковы. Мои истории посмотрели все, даже несколько моих бывших, прости Господи 😅

И я конечно получила огромный отклик на фото кожного рога и бородавки, но это было в основном о том, фуууу какой кошмар 😂😂😂
Полный провал по ЦА, просто мимо ЦА я бы сказала. 

Так что, если вы все таки хотели бы мои истории, которые я делаю (не регулярно, но делаю), то придется голосовать. Такие правила у телеграм. 

https://t.me/lovepodology?boost

Надо набрать сколько там голосов и я смогу публиковать истории. Заодно посморю нужны они вам тут или это не наш формат!"
561,
560,
559,"Каникулы закончились!

🎄🎄🎄🎄🎄🎄🎄🎄🎄

Возвращаюсь в рабочий режим.

И очень хочу начать его с динамики из чата поддержки. Вот такой результат. 👍

И вообще мы там обсуждаем разные вещи, например глубину формирования корочек 😅 у нас проф атмосфера для своих. 

Я очень рада тому, что мастера делятся результатами, вдохновляются работой, новой информацией. И так здорово быть причастной к этому.

**Из ближайшего у нас обновленный онлайн по «Подошвенным бородавкам».** 

Я решила пригласить дерматолога-онколога и добавить еще тему **кожного рога**. Чтобы вам проще  было в диагностике.

Старт 30 января. Присоединится можно по ссылке [https://lovepodology.ru/borodavki](https://lovepodology.ru/borodavki)"
558,"Если вы уже проходили курс, возможно не успели сдать задания. Или просто хотите повторить, то повторное прохождение стоит **10000 рублей**.

**Заявку на повторное прохождение  можно отправить по этой ссылке:**
[https://lovepodology.ru/pedicure_at](https://lovepodology.ru/pedicure_at)

✅Если диплом не получили и хотите получить, то нужно будет заново сдавать все обязательные домашки.

✅Если диплом уже есть, можно ничего не сдавать, а просто проходить в своем темпе и также получать обратную связь и отправлять отработки по желанию ❤️"
557,"Ответ на вопрос из чата.

**Для кого этот курс?**
⠀
1️⃣**ДЛЯ МАСТЕРОВ ПЕДИКЮРА С НЕБОЛЬШИМ ОПЫТОМ **
▫️Разложить все знания по полочкам и разобраться в том, что не понятно
▫️Вывести свои работы на новый уровень
▫️Выстроить алгоритм работы
▫️Повысить профессионализм
▫️Понять, как расти в профессии
⠀
2️⃣**ДЛЯ МАСТЕРОВ МАНИКЮРА, ЖЕЛАЮЩИХ ОСВОИТЬ ПЕДИКЮР**
▫️Возможность зарабатывать больше, введя новую услугу
▫️Заложить мощный и уверенный старт в новом направлении
▫️Разобраться в разнице маникюрной и педикюрной техник
▫️Узнать все нюансы работы с ногами
⠀
3️⃣**ДЛЯ МАСТЕРОВ С БОЛЬШИМ ОПЫТОМ  **
▫️Отточить технику и ускориться в работе
▫️Освоить новые фишки для работы
▫️Закрыть все пробелы в теоретической базе
▫️Вдохновиться и посмотреть на работу под другим углом
⠀
4️⃣**ДЛЯ НОВИЧКОВ С НУЛЯ**

❗️**Пройти курс с нуля можно только выбрав тариф «Практик»**

▫️Получить крепкие знания
▫️Изначально выстраивать работу грамотно
▫️Отработать полученные знания на практике
▫️Заложить крепкий фундамент для профессионального роста

__«Аппаратный педикюр от А до Я» - это:__
✅3 месяца погружения в каждую деталь педикюра
✅Изучение основ подологии
✅Улучшение навыков работы
✅Возможность раз и навсегда разобраться в причинно-следственных связях проблем клиентов
✅Шанс получить свидетельство о профессии государственного образца

Подробности по ссылке в посте выше."
556,
555,
554,
553,
552,
551,
550,
549,"Ровно неделя до старта курса «Аппаратный педикюр от А до Я»
⠀
За предыдущие 6 потоков курс «Аппаратный педикюр от А до Я» показал себя как абсолютно универсальный курс, который полезен мастеру на любом этапе профессионального пути.
⠀
Чтобы прийти к лучшему и новому результату необходимо:
▫️Понять, что именно не получается в работе сейчас
▫️Определить свои пробелы
▫️Быть готовым к тому, что придется много работать, учиться, а иногда переучиваться, что сложнее.
⠀
Но не смотря на сложность обучения, мастера делают шикарные результаты из потока в поток🔥
⠀
7 поток курса «Аппаратный педикюр от А до Я» стартует 4 января, поэтому вы еще успеваете начать год с лучшего подарка для себя, который изменит качество ваших работ навсегда и многократно окупит себя😉
⠀
[https://lovepodology.ru/pedicure_online](https://lovepodology.ru/pedicure_online)"
548,
547,"**РАСПИСАНИЕ КУРСОВ ЯНВАРЬ-МАРТ

**[❗️](https://lovepodology.ru/)[❗️](https://lovepodology.ru/)[❗️](https://lovepodology.ru/)[Программы и цены можно посмотреть на сайте: lovepodology.ru](https://lovepodology.ru/)__ __

🎄**ЯНВАРЬ**

**4.01** Онлайн курс «Аппаратный педикюр от А до Я»
[https://lovepodology.ru/pedicure_online](https://lovepodology.ru/pedicure_online)

**24.01** Титановая нить + Light system (2 в 1) 

**30.01** Онлайн курс «Подошвенные бородавки + Кожный рог»
[https://lovepodology.ru/borodavki](https://lovepodology.ru/borodavki)

🌨️ **ФЕВРАЛЬ**

**09.02** Коррекционная система «Light system» 

**14.02** Сложные стопы. SMART(подологичекий подход к дискам) 

**19.02** Онлайн курс «Титановая  нить + консервативные методы работы с вросшим ногтем» 
[https://lovepodology.ru/tn](https://lovepodology.ru/tn)

**23.02** Подошвенные бородавки 

**27.02** Ортониксия. Первая ступень. Титановая нить 

🌦️ **МАРТ**

**05.03** Титановая нить + Light system (2 в 1) 

**14.03** Подотейпирование

**18-23.03** БАЗОВЫЙ КУРС  «Введение в подологию. Современный аппаратный педикюр»

**27.03** Подошвенные бородавки 

**30.03** Семинар KART педикюр


🏅По окончанию всех курсов (кроме семинара по kart) выдаются документы установленного образца (официальные дипломы)

🔥Все расходные материалы и инструменты предоставляются на время обучения. 

❗️**ЗАПИСЬ НА ОЧНЫЕ КУРСЫ:**
👉🏻по телефону +7(929)699-65-35 (WhatsApp, Viber, Telegram)

📍__Очные курсы проходят по адресу: Санкт-Петербург, ул. Фурштатская, д.13__"
544,"Всем спасибо за ответы. ❤️

Пару дней было четко поровну и я поняла, что мы так ничего и выберем 🙈😂

**Но сегодня большинство все таки за вариант 1.**
Поэтому его поставлю для фото и ваших историй с теории. 

Со вторым пока не поняла что делать. Но придумаю куда его поставить))) потому что мне конечно второй ближе! Это слоган нашей школы, который вы видите в каждой презентации на каждом курсе - «Педикюр с точки зрения медицины и безопасности»


Жаль, что так долго ждать ваших фотографий на фоне баннера. 

❣️**Расписание курсов на первую половину 2024 скоро опубликую! **


И еще мы задумали один проект. Отсюда к вам снова вопросики!

1️⃣Вы бы хотели присутствовать на реальной операции по удалению подногтевого экзостоза и пластике валиков?
2️⃣Посмотреть на послеоперационный уход и перевязки? 
3️⃣Узнать как выглядит этот экзостоз и когда уже пора направить на операцию? 

Пишите ваше мнение насколько вы думаете это полезно для подологов и интересно."
543,
542,"А мне привезли баннеры))) но я как всегда не могу выбрать какой мне нравится больше.

Какой бы мы не выбрали, фото после курсов с дипломами теперь будет очень красивое.

Короче! Помогите выбрать какой оставить))) на фоне одного я уже сфоткалась для примера. Но кривовато 😁

Пишите в комметариях какой берем для фото с дипломами? 
1 или 2"
541,"__Третья заключительная часть темы разгрузки стопы.__

Названия материалов есть в видео с их обзором. Сроки ношения разгрузки тоже есть в видео.

Далее буду возвращаться к посту с вашими вопросами и разберём остальные насколько это возможно в рамках ответов на вопросы 🤗

Вы также крепите? Делитесь фото, если есть) 

И еще в комментах есть спорный момент про разгрузку на внешнем своде. Почему спорный? Я просто сомневаюсь, что на этом месте образовалась мозоль. Очень нехарактерное место. Нужно смотреть фото до обработки. Возможно там сюрприз))) и это бородавка. Но опять же, без фото это всего лишь мои размышления)"
540,"__Вторая часть. Обзор материалов для разгрузки.

__Ответ на вопрос из комментариев. Сначала делаем разгрузку и затем наносим препараты на оставшуюся свободной часть стопы. И тогда все приклеится без проблем )))

На масло, крем, воск и т.д. пластырь и тейп не приклеятся."
539,
538,"Ребятушки, еще раз.

❌Я никому не пишу в личные сообщения. 
❌Я не делаю предложений по курсам в личных сообщениях.
❌Я не принимаю переводы на карты.
❌Все предложения от меня размещены на этом канале.


‼️‼️‼️Номер и аккаунт моей школы **89296996535**. Он открыт для всех!!! Смотрите фото!

‼️‼️Проверяйте информацию в аккаунте, с которого вам пишут сообщения. 


Будьте внимательны и бдительны. Если вам кто-то пишет в личные сообщения ЯКОБЫ от моего имени - это мошенники!"
537,"__Записываю первое аудио по теме разгрузки стопы.__

Жду ваши вопросы в комментариях. Ну и обратную связь про формат тоже. Все ли удобно и понятно? 

**Дальше:**
1. Обзор материалов
2. Видео. Как крепим. И как клиент дома может самостоятельно может переустановить!"
